site,date,name,pick,position,type,url
Walter Football - Cddubs,2018-03-29,Isaiah Oliver,40,CB,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Sam Hubbard,41,DE,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Taven Bryan,42,DT,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Kerryon Johnson,43,RB,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,DeShon Elliott,44,S,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Donte Jackson,45,CB,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,James Daniels,46,C,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Martinas Rankin,47,OT,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Geron Christian,48,OT,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Dante Pettis,49,WR,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Hayden Hurst,50,TE,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Mark Andrews,51,TE,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Nick Chubb,52,RB,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Lamar Jackson (LOU),53,QB,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Anthony Averett,54,CB,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Tim Settle,55,DT,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Dorance Armstrong,56,DE,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,R.J. McIntosh,57,DT,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Tyrell Crosby,58,OT,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,James Washington,59,WR,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Ronnie Harrison,60,S,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,D.J. Chark,61,WR,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Nick Nelson,62,CB,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Brian O'Neill,63,OT,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cddubs,2018-03-29,Maurice Hurst,64,DT,Fan,http://walterfootball.com/mocks/publishedmock/66130/
Walter Football - Cow...fan,2018-03-29,Sam Darnold,1,QB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Josh Allen (WYO),2,QB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Josh Rosen,3,QB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Saquon Barkley,4,RB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Bradley Chubb,5,DE,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Minkah Fitzpatrick,6,S,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Baker Mayfield,7,QB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Quenton Nelson,8,G,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Calvin Ridley,9,WR,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Roquan Smith,10,LB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Tremaine Edmunds,11,LB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Denzel Ward,12,CB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Derwin James,13,S,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Mike Hughes,14,CB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Lamar Jackson (LOU),15,QB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Connor Williams,16,OT,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Vita Vea,17,DT,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Josh Jackson,18,CB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Christian Kirk,19,WR,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Marcus Davenport,20,DE,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Orlando Brown,21,OT,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Dallas Goedert,22,TE,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Will Hernandez,23,G,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,D.J. Moore,24,WR,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Arden Key,25,DE,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Maurice Hurst,26,DT,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Malik Jefferson,27,LB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,D.J. Chark,28,WR,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Taven Bryan,29,DT,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Derrius Guice,30,RB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Cow...fan,2018-03-29,Jaire Alexander,31,CB,Fan,http://walterfootball.com/mocks/publishedmock/66263/
Walter Football - Jman42s,2018-03-29,Sam Darnold,1,QB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Josh Rosen,2,QB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Baker Mayfield,3,QB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Saquon Barkley,4,RB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Quenton Nelson,5,G,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Bradley Chubb,6,DE,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Minkah Fitzpatrick,7,S,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Roquan Smith,8,LB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Denzel Ward,9,CB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Da'Ron Payne,10,DT,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Tremaine Edmunds,11,LB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Josh Allen (WYO),12,QB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Vita Vea,13,DT,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Will Hernandez,14,G,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Courtland Sutton,15,WR,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Calvin Ridley,16,WR,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Maurice Hurst,17,DT,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Mike McGlinchey,18,OT,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,DeShon Elliott,19,S,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Josh Jackson,20,CB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Isaiah Wynn,21,OT,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Derwin James,22,S,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Rashaan Evans,23,LB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Arden Key,24,DE,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Ronnie Harrison,25,S,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Christian Kirk,26,WR,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Lamar Jackson (LOU),27,QB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Leighton Vander Esch,28,LB,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Justin Reid,29,S,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Kolton Miller,30,OT,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Marcus Davenport,31,DE,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Walter Football - Jman42s,2018-03-29,Taven Bryan,32,DT,Fan,http://walterfootball.com/mocks/publishedmock/66261/
Chicago Now - Bamford,2018-03-30,Sam Darnold,1,QB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Bradley Chubb,2,DE,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Josh Rosen,3,QB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Saquon Barkley,4,RB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Baker Mayfield,5,QB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Quenton Nelson,6,G,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Tremaine Edmunds,7,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Minkah Fitzpatrick,8,S,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Derwin James,9,S,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Roquan Smith,10,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Denzel Ward,11,CB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Josh Allen (WYO),12,QB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Connor Williams,13,OT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Calvin Ridley,14,WR,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Mason Rudolph,15,QB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Vita Vea,16,DT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Josh Jackson,17,CB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Marcus Davenport,18,DE,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Taven Bryan,19,DT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Mike Gesicki,20,TE,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Mike Hughes,21,CB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Billy Price,22,C,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Courtland Sutton,23,WR,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Jaire Alexander,24,CB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Harold Landry,25,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Da'Ron Payne,26,DT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Dallas Goedert,27,TE,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Leighton Vander Esch,28,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Rashaan Evans,29,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Mike McGlinchey,30,OT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Harrison Phillips,31,DT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Derrius Guice,32,RB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Maurice Hurst,33,DT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Kolton Miller,34,OT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Orlando Brown,35,OT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Malik Jefferson,36,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Sam Hubbard,37,DE,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Sony Michel,38,RB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Lorenzo Carter,39,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Christian Kirk,40,WR,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Arden Key,41,DE,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Dre'Mont Jones,42,DT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Isaiah Wynn,43,OT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,M.J. Stewart,44,CB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Rasheem Green,45,DE,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Uchenna Nwosu,46,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Ronnie Harrison,47,S,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Lamar Jackson (LOU),48,QB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,D.J. Chark,49,WR,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Ogbonnia Okoronkwo,50,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Ronald Jones,51,RB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Luke Falk,52,QB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Trenton Thompson,53,DT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Josey Jewell,54,LB,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,D.J. Moore,55,WR,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Mark Andrews,56,TE,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,James Washington,57,WR,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Hayden Hurst,58,TE,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,James Daniels,59,C,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Brian O'Neill,60,OT,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
Chicago Now - Bamford,2018-03-30,Equanimeous St. Brown,61,WR,Fan,http://www.chicagonow.com/daily-chicago-sports-tab/2018/03/2018-nfl-mock-draft-5-round-easter-weekend-edition/
